-0.995949641804911	-0.016941822032095197	-0.22039977105346573
-0.9960403905054681	0.005916675299280667	-0.2211268377157345
-0.9886836855341204	-0.08425177142205806	-0.2134274148301651
-0.9896417490298387	-0.06247073319065982	-0.21663133217933045
-0.9903162410265941	-0.04022523660049108	-0.21906497550533582
-0.9906980772726923	-0.01759084570576733	-0.2206826613431743
-0.990780925264764	0.005349089458279196	-0.22144527042401682
-0.9905619083412242	0.02850400193295634	-0.22132045571274359
-0.9900409015936444	0.051778197254103916	-0.2202845427502466
-0.9805756619740181	-0.12723507386243904	-0.2049360691643655
-0.9820547520370784	-0.10650694551993103	-0.2095892125832459
-0.9832769211805708	-0.08518681766585169	-0.2135728671170921
-0.9842274262444712	-0.0633319170895667	-0.2168318028156138
-0.9848944637576312	-0.04100925166147289	-0.2193154436037001
-0.9852686558222888	-0.01829476158837263	-0.2209774413046968
-0.9853437738457282	0.00472735817776253	-0.22177821061442413
-0.985116845519899	0.02796626626174784	-0.22168489205571887
-0.9845877786861414	0.051325098350870825	-0.22067322011014923
-0.9837600061991976	0.07470361728254492	-0.21872807043340606
-0.9826393850184302	0.09799993888044273	-0.21584391817919008
-0.9713546360605227	-0.16797923478204363	-0.1937269952951958
-0.973288352760132	-0.1485124193741096	-0.19961941393821497
-0.9750001794315127	-0.12836278536517157	-0.20495508995481432
-0.9764719483224029	-0.10756901707646856	-0.209674638096522
-0.977686693152207	-0.0861785686970491	-0.21372055881313276
-0.9786297661394613	-0.06424960725182093	-0.2170370984512975
-0.9792890242247494	-0.04184939277278787	-0.21957308986714666
-0.9796554890508655	-0.01905437461894478	-0.2212821097979856
-0.9797227145459211	0.004050672103322051	-0.22212341515201325
-0.9794877475191412	0.02737421052671043	-0.22206412224091548
-0.9789507725521698	0.05081897904975692	-0.22107931087796562
-0.978114980941431	0.07428373403945078	-0.2191536160898016
-0.9769866073930522	0.09766578673257913	-0.21628072864417264
-0.9755742558742355	0.12086231968217605	-0.21246503423467386
-0.9738883228247913	0.14377265663090413	-0.20772084530029536
-0.9611690323067669	-0.20615750275033373	-0.1802179743763281
-0.9634784542252997	-0.18808735228718643	-0.18712587671881403
-0.9656064337863373	-0.16928094785580103	-0.1935932750158445
-0.9675323053829064	-0.14975796799650554	-0.19956122332743034
-0.9692364939992654	-0.12954751327357436	-0.20496924483495396
-0.9707001209243823	-0.1086880200842723	-0.20975729744842772
-0.9719068992582857	-0.08722785665444946	-0.21386799553038865
-0.9728420680856228	-0.06522465654044199	-0.21724484749401293
-0.9734932835056708	-0.04274670113936467	-0.2198358116426487
-0.9738516327178068	-0.019870658001205924	-0.22159419414818832
-0.9739108906166913	0.0033180741625405312	-0.22247884047252983
-0.9736680096158158	0.02672714424192693	-0.22245626947418934
-0.9731232231904193	0.05025870865510725	-0.22150114779789
-0.9722797311858193	0.07381109739653408	-0.21959697371735573
-0.9711437028429022	0.09728016878142194	-0.21673798020525167
